Date,Open,High,Low,Close,Adj Close,Volume
2000-09-04,455.352478,464.551514,436.954376,450.752960,182.291809,17794790
2000-09-11,441.553925,441.553925,386.359680,386.359680,156.250214,4302621
2000-09-18,354.163025,372.561127,335.764954,340.364471,137.649002,17456167
2000-09-25,344.963989,377.160645,326.565918,367.961578,148.809677,67998398
2000-10-02,363.362061,409.357269,358.762543,386.359680,156.250214,95222436
2000-10-09,377.160645,390.959198,367.961578,386.359680,156.250214,40034610
2000-10-16,386.359680,436.954376,381.760162,404.757751,163.690643,242550312
2000-10-23,404.757751,404.757751,381.760162,386.359680,156.250214,21421799
2000-10-30,381.760162,381.760162,363.362061,372.561127,150.669785,31294024
2000-11-06,372.561127,390.959198,372.561127,381.760162,154.390030,22799116
2000-11-13,372.561127,381.760162,363.362061,372.561127,150.669785,24218286
2000-11-20,367.961578,400.158234,367.961578,386.359680,156.250214,54758430
2000-11-27,386.359680,395.558716,367.961578,386.359680,156.250214,50240023
2000-12-04,386.359680,395.558716,377.160645,386.359680,156.250214,24864006
2000-12-11,386.359680,400.158234,377.160645,395.558716,159.970413,32948001
2000-12-18,395.558716,404.757751,386.359680,390.959198,158.110291,16988182
2000-12-25,390.959198,390.959198,390.959198,390.959198,158.110291,0
2001-01-01,390.959198,395.558716,372.561127,390.959198,158.110291,11653388
2001-01-08,390.959198,390.959198,377.160645,386.359680,156.250214,8272057
2001-01-15,381.760162,395.558716,381.760162,386.359680,156.250214,11299547
2001-01-22,386.359680,390.959198,381.760162,386.359680,156.250214,13136695
2001-01-29,381.760162,455.352478,377.160645,446.153442,180.431717,121402886
2001-02-05,459.951996,473.750549,409.357269,423.155823,171.131210,219498450
2001-02-12,418.556305,446.153442,418.556305,427.755341,172.991257,53615375
2001-02-19,427.755341,441.553925,423.155823,441.553925,178.571655,35633064
2001-02-26,436.954376,436.954376,409.357269,413.956787,167.410889,22620293
2001-03-05,413.956787,418.556305,390.959198,395.558716,159.970413,13025814
2001-03-12,377.160645,381.760162,340.364471,349.563507,141.369232,43826311
2001-03-19,340.364471,340.364471,298.968781,335.764954,135.788834,34393805
2001-03-26,335.764954,335.764954,317.366882,321.966400,130.208496,17606183
2001-04-02,321.966400,321.966400,298.968781,308.167847,124.628113,9477618
2001-04-09,303.568298,331.165436,303.568298,317.366882,128.348358,29326972
2001-04-16,312.767365,312.767365,225.376480,243.774551,98.586388,40469439
2001-04-23,229.975998,266.772156,229.975998,262.172638,106.026901,156042371
2001-04-30,262.172638,280.570709,252.973587,280.570709,113.467369,207356422
2001-05-07,280.570709,280.570709,262.172638,266.772156,107.887024,26685393
2001-05-14,266.772156,275.971191,257.573120,266.772156,107.887024,22481147
2001-05-21,262.172638,280.570709,262.172638,275.971191,111.607277,27916499
2001-05-28,275.971191,377.160645,271.371674,340.364471,137.649002,497187757
2001-06-04,340.364471,367.961578,312.767365,354.163025,143.229294,184306191
2001-06-11,354.163025,367.961578,321.966400,331.165436,133.928711,142907303
2001-06-18,331.165436,354.163025,331.165436,344.963989,139.509094,56952681
2001-06-25,344.963989,354.163025,335.764954,349.563507,141.369232,39937318
2001-07-02,349.563507,354.163025,340.364471,354.163025,143.229294,20565186
2001-07-09,349.563507,390.959198,344.963989,367.961578,148.809677,219910448
2001-07-16,372.561127,413.956787,363.362061,395.558716,159.970413,373561812
2001-07-23,418.556305,446.153442,390.959198,395.558716,159.970413,566279207
2001-07-30,400.158234,409.357269,367.961578,381.760162,154.390030,94945232
2001-08-06,381.760162,432.354858,381.760162,418.556305,169.271027,309810049
2001-08-13,423.155823,446.153442,413.956787,418.556305,169.271027,175635720
2001-08-20,423.155823,436.954376,418.556305,432.354858,174.851379,114613591
2001-08-27,432.354858,436.954376,404.757751,413.956787,167.410889,56031389
2001-09-03,413.956787,418.556305,400.158234,409.357269,165.550781,99396241
2001-09-10,404.757751,409.357269,354.163025,354.163025,143.229294,128830835
2001-09-17,349.563507,377.160645,317.366882,358.762543,145.089447,282832776
2001-09-24,358.762543,372.561127,335.764954,340.364471,137.649002,76618864
2001-10-01,331.165436,335.764954,298.968781,326.565918,132.068588,194344738
2001-10-08,321.966400,321.966400,294.369263,321.966400,130.208496,102091086
2001-10-15,321.966400,340.364471,308.167847,335.764954,135.788834,103378722
2001-10-22,335.764954,363.362061,331.165436,335.764954,135.788834,135372823
2001-10-29,335.764954,340.364471,321.966400,340.364471,137.649002,64264857
2001-11-05,335.764954,358.762543,331.165436,354.163025,143.229294,49673117
2001-11-12,340.364471,354.163025,335.764954,344.963989,139.509094,53089778
2001-11-19,344.963989,349.563507,331.165436,335.764954,135.788834,40150384
2001-11-26,335.764954,340.364471,321.966400,326.565918,132.068588,44873159
2001-12-03,326.565918,335.764954,312.767365,321.966400,130.208496,37176704
2001-12-10,326.565918,331.165436,321.966400,326.565918,132.068588,7257821
2001-12-17,326.565918,344.963989,321.966400,340.364471,137.649002,22850210
2001-12-24,340.364471,344.963989,326.565918,331.165436,133.928711,24400915
2001-12-31,331.165436,335.764954,321.966400,331.165436,133.928711,37209861
2002-01-07,335.764954,354.163025,321.966400,349.563507,141.369232,155490681
2002-01-14,349.563507,404.757751,340.364471,377.160645,152.529922,433445235
2002-01-21,377.160645,400.158234,367.961578,395.558716,159.970413,170185151
2002-01-28,395.558716,409.357269,381.760162,395.558716,159.970413,115187021
2002-02-04,395.558716,400.158234,372.561127,386.359680,156.250214,38012117
2002-02-11,390.959198,395.558716,381.760162,395.558716,159.970413,26164686
2002-02-18,395.558716,432.354858,395.558716,427.755341,172.991257,194028944
2002-02-25,432.354858,432.354858,409.357269,418.556305,169.271027,68540302
2002-03-04,418.556305,441.553925,418.556305,427.755341,172.991257,173497452
2002-03-11,427.755341,432.354858,413.956787,423.155823,171.131210,30144448
2002-03-18,423.155823,423.155823,404.757751,404.757751,163.690643,85118120
2002-03-25,404.757751,423.155823,404.757751,418.556305,169.271027,56095527
2002-04-01,413.956787,427.755341,409.357269,427.755341,172.991257,75624738
2002-04-08,432.354858,528.944763,427.755341,528.944763,213.913910,333847884
2002-04-15,528.944763,574.940002,482.949585,505.947174,204.613342,183154983
2002-04-22,505.947174,597.937561,505.947174,551.942383,223.214554,86467718
2002-04-29,528.944763,528.944763,505.947174,528.944763,213.913910,44687814
2002-05-06,528.944763,551.942383,505.947174,528.944763,213.913910,37838186
2002-05-13,528.944763,551.942383,505.947174,551.942383,223.214554,35706441
2002-05-20,528.944763,528.944763,459.951996,505.947174,204.613342,28981283
2002-05-27,482.949585,528.944763,482.949585,528.944763,213.913910,45705311
2002-06-03,528.944763,528.944763,505.947174,528.944763,213.913910,16846865
2002-06-10,505.947174,597.937561,482.949585,574.940002,232.515167,102644405
2002-06-17,574.940002,574.940002,505.947174,551.942383,223.214554,49640505
2002-06-24,528.944763,528.944763,482.949585,505.947174,204.613342,44661180
2002-07-01,482.949585,482.949585,459.951996,482.949585,195.312729,27384921
2002-07-08,459.951996,459.951996,413.956787,441.553925,178.571655,54444810
2002-07-15,441.553925,455.352478,427.755341,446.153442,180.431717,36865258
2002-07-22,432.354858,432.354858,367.961578,372.561127,150.669785,48504516
2002-07-29,372.561127,423.155823,367.961578,386.359680,156.250214,60105727
2002-08-05,381.760162,386.359680,340.364471,344.963989,139.509094,80427413
2002-08-12,349.563507,349.563507,335.764954,340.364471,137.649002,28271969
2002-08-19,340.364471,395.558716,340.364471,381.760162,154.390030,152486021
2002-08-26,381.760162,390.959198,344.963989,354.163025,143.229294,55893875
2002-09-02,349.563507,381.760162,326.565918,344.963989,139.509094,201605277
2002-09-09,349.563507,349.563507,331.165436,335.764954,135.788834,42382138
2002-09-16,335.764954,349.563507,298.968781,308.167847,124.628113,81730266
2002-09-23,308.167847,317.366882,294.369263,308.167847,124.628113,50539512
2002-09-30,303.568298,303.568298,275.971191,275.971191,111.607277,23326345
2002-10-07,271.371674,271.371674,225.376480,229.975998,93.006058,40941770
2002-10-14,197.779358,216.177429,165.582718,211.577911,85.565605,274580829
2002-10-21,211.577911,225.376480,206.978394,216.177429,87.425690,98501581
2002-10-28,216.177429,257.573120,216.177429,243.774551,98.586388,119508665
2002-11-04,239.175034,252.973587,225.376480,229.975998,93.006058,65058961
2002-11-11,225.376480,243.774551,225.376480,239.175034,96.726280,26003799
2002-11-18,229.975998,243.774551,216.177429,243.774551,98.586388,79493620
2002-11-25,239.175034,252.973587,225.376480,239.175034,96.726280,77533634
2002-12-02,239.175034,239.175034,229.975998,234.575516,94.866165,23735085
2002-12-09,234.575516,234.575516,225.376480,229.975998,93.006058,9304230
2002-12-16,229.975998,298.968781,216.177429,285.170227,115.327515,244551607
2002-12-23,280.570709,303.568298,275.971191,280.570709,113.467369,61108007
2002-12-30,280.570709,280.570709,257.573120,266.772156,107.887024,30023785
2003-01-06,257.573120,275.971191,239.175034,266.772156,107.887024,110633827
2003-01-13,262.172638,275.971191,257.573120,266.772156,107.887024,56510243
2003-01-20,266.772156,266.772156,252.973587,257.573120,104.166801,19289511
2003-01-27,252.973587,252.973587,239.175034,248.374069,100.446541,25097182
2003-02-03,248.374069,262.172638,248.374069,257.573120,104.166801,32556112
2003-02-10,252.973587,271.371674,252.973587,266.772156,107.887024,29144344
2003-02-17,271.371674,271.371674,257.573120,262.172638,106.026901,28604613
2003-02-24,262.172638,266.772156,257.573120,266.772156,107.887024,7642100
2003-03-03,266.772156,266.772156,257.573120,262.172638,106.026901,6120203
2003-03-10,257.573120,257.573120,243.774551,252.973587,102.306671,9216178
2003-03-17,248.374069,262.172638,248.374069,262.172638,106.026901,20595625
2003-03-24,262.172638,271.371674,252.973587,271.371674,109.747154,51507547
2003-03-31,266.772156,271.371674,252.973587,271.371674,109.747154,21743028
2003-04-07,271.371674,312.767365,271.371674,312.767365,126.488220,241750773
2003-04-14,308.167847,340.364471,303.568298,335.764954,135.788834,158549698
2003-04-21,335.764954,354.163025,317.366882,335.764954,135.788834,172793032
2003-04-28,317.366882,381.760162,317.366882,367.961578,148.809677,200237201
2003-05-05,367.961578,418.556305,367.961578,413.956787,167.410889,270788586
2003-05-12,413.956787,427.755341,386.359680,400.158234,161.830475,152570813
2003-05-19,395.558716,436.954376,372.561127,427.755341,172.991257,298623011
2003-05-26,436.954376,482.949585,432.354858,482.949585,195.312729,165887963
2003-06-02,459.951996,505.947174,436.954376,482.949585,195.312729,62677736
2003-06-09,482.949585,505.947174,459.951996,482.949585,195.312729,57518500
2003-06-16,482.949585,482.949585,436.954376,482.949585,195.312729,21432669
2003-06-23,459.951996,459.951996,423.155823,441.553925,178.571655,31995728
2003-06-30,441.553925,446.153442,427.755341,432.354858,174.851379,17860013
2003-07-07,432.354858,505.947174,432.354858,505.947174,204.613342,86359011
2003-07-14,482.949585,551.942383,482.949585,528.944763,213.913910,160528164
2003-07-21,505.947174,551.942383,459.951996,505.947174,204.613342,37286498
2003-07-28,482.949585,528.944763,482.949585,528.944763,213.913910,17500192
